"AS3462 Data Communication Business Group",2001:b032:ff:1d:2000::,2001:b032:ff:1d:3fff:ffff:ffff:ffff,67
"AS3462 Data Communication Business Group",2001:b032:ff:1d:4000::,2001:b032:ff:1d:7fff:ffff:ffff:ffff,66
"AS3462 Data Communication Business Group",2001:b032:ff:1d:8000::,2001:b032:ff:1d:ffff:ffff:ffff:ffff,65
"AS3462 Data Communication Business Group",2001:b032:ff:1e::,2001:b032:ff:1f:ffff:ffff:ffff:ffff,63
"AS3462 Data Communication Business Group",2001:b032:ff:20::,2001:b032:ff:23:ffff:ffff:ffff:ffff,62
"AS3462 Data Communication Business Group",2001:b032:ff:24::,2001:b032:ff:25:ffff:ffff:ffff:ffff,63
"AS3462 Data Communication Business Group",2001:b032:ff:26::,2001:b032:ff:26:ffff:ffff:ffff:ffff,64
"AS3462 Data Communication Business Group",2001:b032:ff:27::,2001:b032:ff:27::,128
"AS3462 Data Communication Business Group",2001:b032:ff:27::1,2001:b032:ff:27::1,128
"AS3462 Data Communication Business Group",2001:b032:ff:27::2,2001:b032:ff:27::3,127
"AS3462 Data Communication Business Group",2001:b032:ff:27::4,2001:b032:ff:27::7,126
"AS3462 Data Communication Business Group",2001:b032:ff:27::8,2001:b032:ff:27::f,125
"AS3462 Data Communication Business Group",2001:b032:ff:27::10,2001:b032:ff:27::1f,124
"AS3462 Data Communication Business Group",2001:b032:ff:27::20,2001:b032:ff:27::3f,123
"AS3462 Data Communication Business Group",2001:b032:ff:27::40,2001:b032:ff:27::7f,122
"AS3462 Data Communication Business Group",2001:b032:ff:27::80,2001:b032:ff:27::ff,121
"AS3462 Data Communication Business Group",2001:b032:ff:27::100,2001:b032:ff:27::1ff,120
"AS3462 Data Communication Business Group",2001:b032:ff:27::200,2001:b032:ff:27::3ff,119
"AS3462 Data Communication Business Group",2001:b032:ff:27::400,2001:b032:ff:27::7ff,118
"AS3462 Data Communication Business Group",2001:b032:ff:27::800,2001:b032:ff:27::fff,117
"AS3462 Data Communication Business Group",2001:b032:ff:27::1000,2001:b032:ff:27::1fff,116
"AS3462 Data Communication Business Group",2001:b032:ff:27::2000,2001:b032:ff:27::3fff,115
"AS3462 Data Communication Business Group",2001:b032:ff:27::4000,2001:b032:ff:27::7fff,114
"AS3462 Data Communication Business Group",2001:b032:ff:27::8000,2001:b032:ff:27::ffff,113
"AS3462 Data Communication Business Group",2001:b032:ff:27::1:0,2001:b032:ff:27::1:ffff,112
"AS3462 Data Communication Business Group",2001:b032:ff:27::2:0,2001:b032:ff:27::3:ffff,111
"AS3462 Data Communication Business Group",2001:b032:ff:27::4:0,2001:b032:ff:27::7:ffff,110
"AS3462 Data Communication Business Group",2001:b032:ff:27::8:0,2001:b032:ff:27::f:ffff,109
"AS3462 Data Communication Business Group",2001:b032:ff:27::10:0,2001:b032:ff:27::1f:ffff,108
"AS3462 Data Communication Business Group",2001:b032:ff:27::20:0,2001:b032:ff:27::3f:ffff,107
"AS3462 Data Communication Business Group",2001:b032:ff:27::40:0,2001:b032:ff:27::7f:ffff,106
"AS3462 Data Communication Business Group",2001:b032:ff:27::80:0,2001:b032:ff:27::ff:ffff,105
"AS3462 Data Communication Business Group",2001:b032:ff:27::100:0,2001:b032:ff:27::1ff:ffff,104
"AS3462 Data Communication Business Group",2001:b032:ff:27::200:0,2001:b032:ff:27::3ff:ffff,103
"AS3462 Data Communication Business Group",2001:b032:ff:27::400:0,2001:b032:ff:27::7ff:ffff,102
"AS3462 Data Communication Business Group",2001:b032:ff:27::800:0,2001:b032:ff:27::fff:ffff,101
"AS3462 Data Communication Business Group",2001:b032:ff:27::1000:0,2001:b032:ff:27::1fff:ffff,100
"AS3462 Data Communication Business Group",2001:b032:ff:27::2000:0,2001:b032:ff:27::3fff:ffff,99
"AS3462 Data Communication Business Group",2001:b032:ff:27::4000:0,2001:b032:ff:27::7fff:ffff,98
"AS3462 Data Communication Business Group",2001:b032:ff:27::8000:0,2001:b032:ff:27::ffff:ffff,97
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:1::,2001:b032:ff:27:0:1:ffff:ffff,96
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:2::,2001:b032:ff:27:0:3:ffff:ffff,95
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:4::,2001:b032:ff:27:0:7:ffff:ffff,94
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:8::,2001:b032:ff:27:0:f:ffff:ffff,93
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:10::,2001:b032:ff:27:0:1f:ffff:ffff,92
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:20::,2001:b032:ff:27:0:3f:ffff:ffff,91
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:40::,2001:b032:ff:27:0:7f:ffff:ffff,90
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:80::,2001:b032:ff:27:0:ff:ffff:ffff,89
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:100::,2001:b032:ff:27:0:1ff:ffff:ffff,88
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:200::,2001:b032:ff:27:0:3ff:ffff:ffff,87
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:400::,2001:b032:ff:27:0:7ff:ffff:ffff,86
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:800::,2001:b032:ff:27:0:fff:ffff:ffff,85
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:1000::,2001:b032:ff:27:0:1fff:ffff:ffff,84
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:2000::,2001:b032:ff:27:0:3fff:ffff:ffff,83
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:4000::,2001:b032:ff:27:0:7fff:ffff:ffff,82
"AS3462 Data Communication Business Group",2001:b032:ff:27:0:8000::,2001:b032:ff:27:0:ffff:ffff:ffff,81
"AS3462 Data Communication Business Group",2001:b032:ff:27:1::,2001:b032:ff:27:1:ffff:ffff:ffff,80
"AS3462 Data Communication Business Group",2001:b032:ff:27:2::,2001:b032:ff:27:3:ffff:ffff:ffff,79
"AS3462 Data Communication Business Group",2001:b032:ff:27:4::,2001:b032:ff:27:7:ffff:ffff:ffff,78
"AS3462 Data Communication Business Group",2001:b032:ff:27:8::,2001:b032:ff:27:f:ffff:ffff:ffff,77
"AS3462 Data Communication Business Group",2001:b032:ff:27:10::,2001:b032:ff:27:1f:ffff:ffff:ffff,76
"AS3462 Data Communication Business Group",2001:b032:ff:27:20::,2001:b032:ff:27:3f:ffff:ffff:ffff,75
"AS3462 Data Communication Business Group",2001:b032:ff:27:40::,2001:b032:ff:27:7f:ffff:ffff:ffff,74
"AS3462 Data Communication Business Group",2001:b032:ff:27:80::,2001:b032:ff:27:ff:ffff:ffff:ffff,73
"AS3462 Data Communication Business Group",2001:b032:ff:27:100::,2001:b032:ff:27:1ff:ffff:ffff:ffff,72
"AS3462 Data Communication Business Group",2001:b032:ff:27:200::,2001:b032:ff:27:3ff:ffff:ffff:ffff,71
"AS3462 Data Communication Business Group",2001:b032:ff:27:400::,2001:b032:ff:27:7ff:ffff:ffff:ffff,70
"AS3462 Data Communication Business Group",2001:b032:ff:27:800::,2001:b032:ff:27:fff:ffff:ffff:ffff,69
"AS3462 Data Communication Business Group",2001:b032:ff:27:1000::,2001:b032:ff:27:1fff:ffff:ffff:ffff,68
"AS3462 Data Communication Business Group",2001:b032:ff:27:2000::,2001:b032:ff:27:3fff:ffff:ffff:ffff,67
"AS3462 Data Communication Business Group",2001:b032:ff:27:4000::,2001:b032:ff:27:7fff:ffff:ffff:ffff,66
"AS3462 Data Communication Business Group",2001:b032:ff:27:8000::,2001:b032:ff:27:ffff:ffff:ffff:ffff,65
"AS3462 Data Communication Business Group",2001:b032:ff:28::,2001:b032:ff:28::,128
"AS3462 Data Communication Business Group",2001:b032:ff:28::1,2001:b032:ff:28::1,128
"AS3462 Data Communication Business Group",2001:b032:ff:28::2,2001:b032:ff:28::3,127
"AS3462 Data Communication Business Group",2001:b032:ff:28::4,2001:b032:ff:28::7,126
"AS3462 Data Communication Business Group",2001:b032:ff:28::8,2001:b032:ff:28::f,125
"AS3462 Data Communication Business Group",2001:b032:ff:28::10,2001:b032:ff:28::1f,124
"AS3462 Data Communication Business Group",2001:b032:ff:28::20,2001:b032:ff:28::3f,123
"AS3462 Data Communication Business Group",2001:b032:ff:28::40,2001:b032:ff:28::7f,122
"AS3462 Data Communication Business Group",2001:b032:ff:28::80,2001:b032:ff:28::ff,121
"AS3462 Data Communication Business Group",2001:b032:ff:28::100,2001:b032:ff:28::1ff,120
"AS3462 Data Communication Business Group",2001:b032:ff:28::200,2001:b032:ff:28::3ff,119
"AS3462 Data Communication Business Group",2001:b032:ff:28::400,2001:b032:ff:28::7ff,118
"AS3462 Data Communication Business Group",2001:b032:ff:28::800,2001:b032:ff:28::fff,117
"AS3462 Data Communication Business Group",2001:b032:ff:28::1000,2001:b032:ff:28::1fff,116
"AS3462 Data Communication Business Group",2001:b032:ff:28::2000,2001:b032:ff:28::3fff,115
"AS3462 Data Communication Business Group",2001:b032:ff:28::4000,2001:b032:ff:28::7fff,114
"AS3462 Data Communication Business Group",2001:b032:ff:28::8000,2001:b032:ff:28::ffff,113
"AS3462 Data Communication Business Group",2001:b032:ff:28::1:0,2001:b032:ff:28::1:ffff,112
"AS3462 Data Communication Business Group",2001:b032:ff:28::2:0,2001:b032:ff:28::3:ffff,111
"AS3462 Data Communication Business Group",2001:b032:ff:28::4:0,2001:b032:ff:28::7:ffff,110
"AS3462 Data Communication Business Group",2001:b032:ff:28::8:0,2001:b032:ff:28::f:ffff,109
"AS3462 Data Communication Business Group",2001:b032:ff:28::10:0,2001:b032:ff:28::1f:ffff,108
"AS3462 Data Communication Business Group",2001:b032:ff:28::20:0,2001:b032:ff:28::3f:ffff,107
"AS3462 Data Communication Business Group",2001:b032:ff:28::40:0,2001:b032:ff:28::7f:ffff,106
"AS3462 Data Communication Business Group",2001:b032:ff:28::80:0,2001:b032:ff:28::ff:ffff,105
"AS3462 Data Communication Business Group",2001:b032:ff:28::100:0,2001:b032:ff:28::1ff:ffff,104
"AS3462 Data Communication Business Group",2001:b032:ff:28::200:0,2001:b032:ff:28::3ff:ffff,103
"AS3462 Data Communication Business Group",2001:b032:ff:28::400:0,2001:b032:ff:28::7ff:ffff,102
"AS3462 Data Communication Business Group",2001:b032:ff:28::800:0,2001:b032:ff:28::fff:ffff,101
"AS3462 Data Communication Business Group",2001:b032:ff:28::1000:0,2001:b032:ff:28::1fff:ffff,100
"AS3462 Data Communication Business Group",2001:b032:ff:28::2000:0,2001:b032:ff:28::3fff:ffff,99
"AS3462 Data Communication Business Group",2001:b032:ff:28::4000:0,2001:b032:ff:28::7fff:ffff,98
"AS3462 Data Communication Business Group",2001:b032:ff:28::8000:0,2001:b032:ff:28::ffff:ffff,97
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:1::,2001:b032:ff:28:0:1:ffff:ffff,96
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:2::,2001:b032:ff:28:0:3:ffff:ffff,95
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:4::,2001:b032:ff:28:0:7:ffff:ffff,94
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:8::,2001:b032:ff:28:0:f:ffff:ffff,93
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:10::,2001:b032:ff:28:0:1f:ffff:ffff,92
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:20::,2001:b032:ff:28:0:3f:ffff:ffff,91
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:40::,2001:b032:ff:28:0:7f:ffff:ffff,90
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:80::,2001:b032:ff:28:0:ff:ffff:ffff,89
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:100::,2001:b032:ff:28:0:1ff:ffff:ffff,88
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:200::,2001:b032:ff:28:0:3ff:ffff:ffff,87
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:400::,2001:b032:ff:28:0:7ff:ffff:ffff,86
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:800::,2001:b032:ff:28:0:fff:ffff:ffff,85
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:1000::,2001:b032:ff:28:0:1fff:ffff:ffff,84
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:2000::,2001:b032:ff:28:0:3fff:ffff:ffff,83
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:4000::,2001:b032:ff:28:0:7fff:ffff:ffff,82
"AS3462 Data Communication Business Group",2001:b032:ff:28:0:8000::,2001:b032:ff:28:0:ffff:ffff:ffff,81
"AS3462 Data Communication Business Group",2001:b032:ff:28:1::,2001:b032:ff:28:1:ffff:ffff:ffff,80
"AS3462 Data Communication Business Group",2001:b032:ff:28:2::,2001:b032:ff:28:3:ffff:ffff:ffff,79
"AS3462 Data Communication Business Group",2001:b032:ff:28:4::,2001:b032:ff:28:7:ffff:ffff:ffff,78
"AS3462 Data Communication Business Group",2001:b032:ff:28:8::,2001:b032:ff:28:f:ffff:ffff:ffff,77
"AS3462 Data Communication Business Group",2001:b032:ff:28:10::,2001:b032:ff:28:1f:ffff:ffff:ffff,76
"AS3462 Data Communication Business Group",2001:b032:ff:28:20::,2001:b032:ff:28:3f:ffff:ffff:ffff,75
"AS3462 Data Communication Business Group",2001:b032:ff:28:40::,2001:b032:ff:28:7f:ffff:ffff:ffff,74
"AS3462 Data Communication Business Group",2001:b032:ff:28:80::,2001:b032:ff:28:ff:ffff:ffff:ffff,73
"AS3462 Data Communication Business Group",2001:b032:ff:28:100::,2001:b032:ff:28:1ff:ffff:ffff:ffff,72
"AS3462 Data Communication Business Group",2001:b032:ff:28:200::,2001:b032:ff:28:3ff:ffff:ffff:ffff,71
"AS3462 Data Communication Business Group",2001:b032:ff:28:400::,2001:b032:ff:28:7ff:ffff:ffff:ffff,70
"AS3462 Data Communication Business Group",2001:b032:ff:28:800::,2001:b032:ff:28:fff:ffff:ffff:ffff,69
"AS3462 Data Communication Business Group",2001:b032:ff:28:1000::,2001:b032:ff:28:1fff:ffff:ffff:ffff,68
"AS3462 Data Communication Business Group",2001:b032:ff:28:2000::,2001:b032:ff:28:3fff:ffff:ffff:ffff,67
"AS3462 Data Communication Business Group",2001:b032:ff:28:4000::,2001:b032:ff:28:7fff:ffff:ffff:ffff,66
"AS3462 Data Communication Business Group",2001:b032:ff:28:8000::,2001:b032:ff:28:ffff:ffff:ffff:ffff,65
"AS3462 Data Communication Business Group",2001:b032:ff:29::,2001:b032:ff:29::,128
"AS3462 Data Communication Business Group",2001:b032:ff:29::1,2001:b032:ff:29::1,128
"AS3462 Data Communication Business Group",2001:b032:ff:29::2,2001:b032:ff:29::3,127
"AS3462 Data Communication Business Group",2001:b032:ff:29::4,2001:b032:ff:29::7,126
"AS3462 Data Communication Business Group",2001:b032:ff:29::8,2001:b032:ff:29::f,125
"AS3462 Data Communication Business Group",2001:b032:ff:29::10,2001:b032:ff:29::1f,124
"AS3462 Data Communication Business Group",2001:b032:ff:29::20,2001:b032:ff:29::3f,123
"AS3462 Data Communication Business Group",2001:b032:ff:29::40,2001:b032:ff:29::7f,122
"AS3462 Data Communication Business Group",2001:b032:ff:29::80,2001:b032:ff:29::ff,121
"AS3462 Data Communication Business Group",2001:b032:ff:29::100,2001:b032:ff:29::1ff,120
"AS3462 Data Communication Business Group",2001:b032:ff:29::200,2001:b032:ff:29::3ff,119
"AS3462 Data Communication Business Group",2001:b032:ff:29::400,2001:b032:ff:29::7ff,118
"AS3462 Data Communication Business Group",2001:b032:ff:29::800,2001:b032:ff:29::fff,117
"AS3462 Data Communication Business Group",2001:b032:ff:29::1000,2001:b032:ff:29::1fff,116
"AS3462 Data Communication Business Group",2001:b032:ff:29::2000,2001:b032:ff:29::3fff,115
"AS3462 Data Communication Business Group",2001:b032:ff:29::4000,2001:b032:ff:29::7fff,114
"AS3462 Data Communication Business Group",2001:b032:ff:29::8000,2001:b032:ff:29::ffff,113
"AS3462 Data Communication Business Group",2001:b032:ff:29::1:0,2001:b032:ff:29::1:ffff,112
"AS3462 Data Communication Business Group",2001:b032:ff:29::2:0,2001:b032:ff:29::3:ffff,111
"AS3462 Data Communication Business Group",2001:b032:ff:29::4:0,2001:b032:ff:29::7:ffff,110
"AS3462 Data Communication Business Group",2001:b032:ff:29::8:0,2001:b032:ff:29::f:ffff,109
"AS3462 Data Communication Business Group",2001:b032:ff:29::10:0,2001:b032:ff:29::1f:ffff,108
"AS3462 Data Communication Business Group",2001:b032:ff:29::20:0,2001:b032:ff:29::3f:ffff,107
"AS3462 Data Communication Business Group",2001:b032:ff:29::40:0,2001:b032:ff:29::7f:ffff,106
"AS3462 Data Communication Business Group",2001:b032:ff:29::80:0,2001:b032:ff:29::ff:ffff,105
"AS3462 Data Communication Business Group",2001:b032:ff:29::100:0,2001:b032:ff:29::1ff:ffff,104
"AS3462 Data Communication Business Group",2001:b032:ff:29::200:0,2001:b032:ff:29::3ff:ffff,103
"AS3462 Data Communication Business Group",2001:b032:ff:29::400:0,2001:b032:ff:29::7ff:ffff,102
"AS3462 Data Communication Business Group",2001:b032:ff:29::800:0,2001:b032:ff:29::fff:ffff,101
"AS3462 Data Communication Business Group",2001:b032:ff:29::1000:0,2001:b032:ff:29::1fff:ffff,100
"AS3462 Data Communication Business Group",2001:b032:ff:29::2000:0,2001:b032:ff:29::3fff:ffff,99
"AS3462 Data Communication Business Group",2001:b032:ff:29::4000:0,2001:b032:ff:29::7fff:ffff,98
"AS3462 Data Communication Business Group",2001:b032:ff:29::8000:0,2001:b032:ff:29::ffff:ffff,97
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:1::,2001:b032:ff:29:0:1:ffff:ffff,96
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:2::,2001:b032:ff:29:0:3:ffff:ffff,95
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:4::,2001:b032:ff:29:0:7:ffff:ffff,94
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:8::,2001:b032:ff:29:0:f:ffff:ffff,93
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:10::,2001:b032:ff:29:0:1f:ffff:ffff,92
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:20::,2001:b032:ff:29:0:3f:ffff:ffff,91
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:40::,2001:b032:ff:29:0:7f:ffff:ffff,90
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:80::,2001:b032:ff:29:0:ff:ffff:ffff,89
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:100::,2001:b032:ff:29:0:1ff:ffff:ffff,88
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:200::,2001:b032:ff:29:0:3ff:ffff:ffff,87
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:400::,2001:b032:ff:29:0:7ff:ffff:ffff,86
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:800::,2001:b032:ff:29:0:fff:ffff:ffff,85
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:1000::,2001:b032:ff:29:0:1fff:ffff:ffff,84
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:2000::,2001:b032:ff:29:0:3fff:ffff:ffff,83
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:4000::,2001:b032:ff:29:0:7fff:ffff:ffff,82
"AS3462 Data Communication Business Group",2001:b032:ff:29:0:8000::,2001:b032:ff:29:0:ffff:ffff:ffff,81
"AS3462 Data Communication Business Group",2001:b032:ff:29:1::,2001:b032:ff:29:1:ffff:ffff:ffff,80
"AS3462 Data Communication Business Group",2001:b032:ff:29:2::,2001:b032:ff:29:3:ffff:ffff:ffff,79
"AS3462 Data Communication Business Group",2001:b032:ff:29:4::,2001:b032:ff:29:7:ffff:ffff:ffff,78
"AS3462 Data Communication Business Group",2001:b032:ff:29:8::,2001:b032:ff:29:f:ffff:ffff:ffff,77
"AS3462 Data Communication Business Group",2001:b032:ff:29:10::,2001:b032:ff:29:1f:ffff:ffff:ffff,76
"AS3462 Data Communication Business Group",2001:b032:ff:29:20::,2001:b032:ff:29:3f:ffff:ffff:ffff,75
"AS3462 Data Communication Business Group",2001:b032:ff:29:40::,2001:b032:ff:29:7f:ffff:ffff:ffff,74
"AS3462 Data Communication Business Group",2001:b032:ff:29:80::,2001:b032:ff:29:ff:ffff:ffff:ffff,73
"AS3462 Data Communication Business Group",2001:b032:ff:29:100::,2001:b032:ff:29:1ff:ffff:ffff:ffff,72
"AS3462 Data Communication Business Group",2001:b032:ff:29:200::,2001:b032:ff:29:3ff:ffff:ffff:ffff,71
"AS3462 Data Communication Business Group",2001:b032:ff:29:400::,2001:b032:ff:29:7ff:ffff:ffff:ffff,70
"AS3462 Data Communication Business Group",2001:b032:ff:29:800::,2001:b032:ff:29:fff:ffff:ffff:ffff,69
"AS3462 Data Communication Business Group",2001:b032:ff:29:1000::,2001:b032:ff:29:1fff:ffff:ffff:ffff,68
"AS3462 Data Communication Business Group",2001:b032:ff:29:2000::,2001:b032:ff:29:3fff:ffff:ffff:ffff,67
"AS3462 Data Communication Business Group",2001:b032:ff:29:4000::,2001:b032:ff:29:7fff:ffff:ffff:ffff,66
"AS3462 Data Communication Business Group",2001:b032:ff:29:8000::,2001:b032:ff:29:ffff:ffff:ffff:ffff,65
"AS3462 Data Communication Business Group",2001:b032:ff:2a::,2001:b032:ff:2b:ffff:ffff:ffff:ffff,63
"AS3462 Data Communication Business Group",2001:b032:ff:2c::,2001:b032:ff:2f:ffff:ffff:ffff:ffff,62
"AS3462 Data Communication Business Group",2001:b032:ff:30::,2001:b032:ff:3f:ffff:ffff:ffff:ffff,60
"AS3462 Data Communication Business Group",2001:b032:ff:40::,2001:b032:ff:7f:ffff:ffff:ffff:ffff,58
"AS3462 Data Communication Business Group",2001:b032:ff:80::,2001:b032:ff:ff:ffff:ffff:ffff:ffff,57
"AS3462 Data Communication Business Group",2001:b032:ff:100::,2001:b032:ff:1ff:ffff:ffff:ffff:ffff,56
"AS3462 Data Communication Business Group",2001:b032:ff:200::,2001:b032:ff:3ff:ffff:ffff:ffff:ffff,55
"AS3462 Data Communication Business Group",2001:b032:ff:400::,2001:b032:ff:7ff:ffff:ffff:ffff:ffff,54
"AS3462 Data Communication Business Group",2001:b032:ff:800::,2001:b032:ff:fff:ffff:ffff:ffff:ffff,53
"AS3462 Data Communication Business Group",2001:b032:ff:1000::,2001:b032:ff:1fff:ffff:ffff:ffff:ffff,52
"AS3462 Data Communication Business Group",2001:b032:ff:2000::,2001:b032:ff:3fff:ffff:ffff:ffff:ffff,51
"AS3462 Data Communication Business Group",2001:b032:ff:4000::,2001:b032:ff:7fff:ffff:ffff:ffff:ffff,50
"AS3462 Data Communication Business Group",2001:b032:ff:8000::,2001:b032:ff:ffff:ffff:ffff:ffff:ffff,49
"AS3462 Data Communication Business Group",2001:b032:100::,2001:b032:1ff:ffff:ffff:ffff:ffff:ffff,40
"AS3462 Data Communication Business Group",2001:b032:200::,2001:b032:3ff:ffff:ffff:ffff:ffff:ffff,39
"AS3462 Data Communication Business Group",2001:b032:400::,2001:b032:7ff:ffff:ffff:ffff:ffff:ffff,38
"AS3462 Data Communication Business Group",2001:b032:800::,2001:b032:fff:ffff:ffff:ffff:ffff:ffff,37
"AS3462 Data Communication Business Group",2001:b032:1000::,2001:b032:1fff:ffff:ffff:ffff:ffff:ffff,36
"AS3462 Data Communication Business Group",2001:b032:2000::,2001:b032:3fff:ffff:ffff:ffff:ffff:ffff,35
"AS3462 Data Communication Business Group",2001:b032:4000::,2001:b032:4fff:ffff:ffff:ffff:ffff:ffff,36
"AS3462 Data Communication Business Group",2001:b032:5000::,2001:b032:57ff:ffff:ffff:ffff:ffff:ffff,37
"AS3462 Data Communication Business Group",2001:b032:5800::,2001:b032:5bff:ffff:ffff:ffff:ffff:ffff,38
"AS3462 Data Communication Business Group",2001:b032:5c00::,2001:b032:5c00:ffff:ffff:ffff:ffff:ffff,48
"AS3462 Data Communication Business Group",2001:b032:5c01::,2001:b032:5c01:ffff:ffff:ffff:ffff:ffff,48
"AS3462 Data Communication Business Group",2001:b032:5c02::,2001:b032:5c03:ffff:ffff:ffff:ffff:ffff,47
"AS3462 Data Communication Business Group",2001:b032:5c04::,2001:b032:5c07:ffff:ffff:ffff:ffff:ffff,46
"AS3462 Data Communication Business Group",2001:b032:5c08::,2001:b032:5c0f:ffff:ffff:ffff:ffff:ffff,45
"AS3462 Data Communication Business Group",2001:b032:5c10::,2001:b032:5c1f:ffff:ffff:ffff:ffff:ffff,44
"AS3462 Data Communication Business Group",2001:b032:5c20::,2001:b032:5c3f:ffff:ffff:ffff:ffff:ffff,43
"AS3462 Data Communication Business Group",2001:b032:5c40::,2001:b032:5c7f:ffff:ffff:ffff:ffff:ffff,42
"AS3462 Data Communication Business Group",2001:b032:5c80::,2001:b032:5cbf:ffff:ffff:ffff:ffff:ffff,42
"AS3462 Data Communication Business Group",2001:b032:5cc0::,2001:b032:5cdf:ffff:ffff:ffff:ffff:ffff,43
"AS3462 Data Communication Business Group",2001:b032:5ce0::,2001:b032:5cef:ffff:ffff:ffff:ffff:ffff,44
"AS3462 Data Communication Business Group",2001:b032:5cf0::,2001:b032:5cf7:ffff:ffff:ffff:ffff:ffff,45
"AS3462 Data Communication Business Group",2001:b032:5cf8::,2001:b032:5cfb:ffff:ffff:ffff:ffff:ffff,46
"AS3462 Data Communication Business Group",2001:b032:5cfc::,2001:b032:5cfd:ffff:ffff:ffff:ffff:ffff,47
"AS3462 Data Communication Business Group",2001:b032:5cfe::,2001:b032:5cfe:ffff:ffff:ffff:ffff:ffff,48
"AS3462 Data Communication Business Group",2001:b032:5cff::,2001:b032:5cff:0:ffff:ffff:ffff:ffff,64
"AS3462 Data Communication Business Group",2001:b032:5cff:1::,2001:b032:5cff:1::,128
"AS3462 Data Communication Business Group",2001:b032:5cff:1::1,2001:b032:5cff:1::1,128
"AS3462 Data Communication Business Group",2001:b032:5cff:1::2,2001:b032:5cff:1::3,127
"AS3462 Data Communication Business Group",2001:b032:5cff:1::4,2001:b032:5cff:1::7,126
"AS3462 Data Communication Business Group",2001:b032:5cff:1::8,2001:b032:5cff:1::f,125
"AS3462 Data Communication Business Group",2001:b032:5cff:1::10,2001:b032:5cff:1::1f,124
"AS3462 Data Communication Business Group",2001:b032:5cff:1::20,2001:b032:5cff:1::3f,123
"AS3462 Data Communication Business Group",2001:b032:5cff:1::40,2001:b032:5cff:1::7f,122
"AS3462 Data Communication Business Group",2001:b032:5cff:1::80,2001:b032:5cff:1::ff,121
"AS3462 Data Communication Business Group",2001:b032:5cff:1::100,2001:b032:5cff:1::1ff,120
"AS3462 Data Communication Business Group",2001:b032:5cff:1::200,2001:b032:5cff:1::3ff,119
"AS3462 Data Communication Business Group",2001:b032:5cff:1::400,2001:b032:5cff:1::7ff,118
"AS3462 Data Communication Business Group",2001:b032:5cff:1::800,2001:b032:5cff:1::fff,117
"AS3462 Data Communication Business Group",2001:b032:5cff:1::1000,2001:b032:5cff:1::1fff,116
"AS3462 Data Communication Business Group",2001:b032:5cff:1::2000,2001:b032:5cff:1::3fff,115
"AS3462 Data Communication Business Group",2001:b032:5cff:1::4000,2001:b032:5cff:1::7fff,114
"AS3462 Data Communication Business Group",2001:b032:5cff:1::8000,2001:b032:5cff:1::ffff,113
"AS3462 Data Communication Business Group",2001:b032:5cff:1::1:0,2001:b032:5cff:1::1:ffff,112
"AS3462 Data Communication Business Group",2001:b032:5cff:1::2:0,2001:b032:5cff:1::3:ffff,111
